Date,A,AAPL,ABCB,ABR,ACAD,ACC,ACM,ACN,ACOR,ADBE,ADS,AEL,AGEN,AGNC,AGO,AHT,AINV,AIV,AKAM,ALKS,ALLT,ALNY,ALXN,AMAT,AMGN,AMKR,AMSC,AMZN,ARAY,ARCC,ARI,ARNA,ATEC,ATRC,AVGO,AWK,AXTI,BBBY,BCRX,BEAT,BG,BGFV,BIDU,BKD,BLDR,BLK,BLKB,BMRN,BRKS,BSBR,BVN,BX,BXP,BYD,CAKE,CALM,CATM,CBLI,CCJ,CCL,CCO,CE,CENX,CERN,CERS,CF,CFX,CGEN,CGNX,CHKP,CHRW,CIEN,CIM,CLNE,CLR,CME,CMP,CNK,CNSL,CNX,COF,COG,COLB,CORT,CPRT,CPRX,CREE,CRM,CROX,CSCO,CSGS,CSII,CSIQ,CTSH,CTXS,CVI,CWST,CXO,CYH,CYTK,DAKT,DEI,DG,DHF,DHT,DHY,DISH,DKS,DLB,DLR,DLTR,DRH,DRRX,DVAX,DXCM,EBAY,EBS,EDU,EL,ELY,ENTG,EPR,ERJ,ESS,ETH,ETM,EXAS,EXEL,EXR,EXTR,EZPW,FAST,FFIV,FISV,FLEX,FLIR,FOLD,FOSL,FR,FSLR,FTNT,G,GAB,GEL,GERN,GES,GIII,GILD,GLUU,GME,GNW,GOL,GOOG,GRMN,GS,GSAT,GTLS,HCSG,HDB,HEP,HIMX,HIW,HLF,HLIT,HMSY,HOLX,HOMB,HR,HSIC,HUN,HZO,ICE,IIVI,ILMN,IMGN,INFN,INFO,ING,INTU,IRBT,IVR,JAZZ,JBL,JBLU,JCOM,JKHY,JNPR,JQC,KAR,KBH,KBR,KFY,KIRK,KLAC,KOPN,KRC,KRG,KSS,LAMR,LAZ,LL,LLNW,LMNX,LPSN,LRCX,LULU,LVS,MA,MAA,MAC,MBI,MCHP,MET,MIC,MLM,MNKD,MNRO,MPW,MRTN,MRVL,MSFT,MSM,MSTR,MTG,MTRX,MVIS,MWA,MXIM,MYGN,NATI,NBIX,NCMI,NCTY,NFLX,NOK,NTAP,NTCT,NUVA,NVDA,NWBI,ODFL,OHI,OIS,OMCL,OMER,OPTT,ORBC,ORCL,ORLY,OSTK,PAA,PAYX,PDCO,PDLI,PEB,PENN,PFG,PFS,PGTI,PKG,PLAB,PLT,PLUG,PMT,PNNT,PRAA,PRGS,PROG,PRSP,PRTS,PRU,PSEC,PTEN,QCOM,RCII,RCL,REG,REGN,RIGL,RIO,RL,RMBS,RMTI,ROP,ROST,RS,RSG,RUTH,RWT,SAH,SANM,SB,SBAC,SBGI,SBNY,SBS,SBUX,SCHL,SCS,SEIC,SEM,SGEN,SGMO,SHO,SHOO,SKT,SKX,SLG,SLGN,SNPS,SOL,SPR,SPWR,SRCL,SSYS,STLD,STWD,STX,SUI,SYKE,TCO,TEF,TGI,TGP,TIF,TPX,TRMB,TROW,TSCO,TSM,TTMI,TTWO,TV,TXRH,UEPS,UFPI,ULTA,UPS,URBN,URI,VECO,VG,VIVO,VMW,VNDA,VRNT,VRSK,VRSN,VRTX,VSAT,WAL,WDR,WERN,WNC,WTI,WYNN,XLNX,XRAY,YPF
2021-05-21,1445900,79295400,829200,1141900,1175700,535700,601100,2210200,91900,1567800,731600,204700,5493900,4839600,362700,11751600,963700,2130500,2192200,6752100,86100,471000,1990900,14252400,2177900,1124800,228800,4104900,254200,1318300,599800,378400,410500,318600,1321600,1605300,241400,2722400,2915300,,1194400,1756900,4037100,1534300,2700800,692800,327800,746800,739800,542500,1374100,3623300,1180500,999800,555200,242000,432700,49200,3070500,20551500,1268800,728300,2160500,2681000,1498600,1226800,1134200,607600,812700,629500,2444900,743400,1609000,4208800,1670100,964700,124000,1424400,220500,2079800,3552000,5346300,179900,486000,1444200,887200,1228300,4913600,863500,24468400,159600,462900,1881600,2473600,1136700,899000,109000,,878300,1846100,146100,1002100,1381500,318500,4758600,607100,2457100,1753700,695000,644400,1618500,1006300,280900,1270000,630500,11192200,439300,33863400,986900,1956200,583100,246500,3278300,306300,421900,650751.0,1671600,1518300,563900,1842600,310400,2563000,1030400,2727800,4308300,,5064600,559800,879400,1053700,817900,2082400,783300,433500,1175300,642800,246300,6478700,,3654700,4732400,1019800,1141600,858100,2657500,21263000,193200,277900,2010800,241100,4392400,419700,618000,788600,,2350900,314800,650800,1083500,2337900,395300,2578900,1628900,882900,1234700,2140100,2090600,4070800,1172800,206300,2522900,1014700,571400,4186800,906600,1260000,8755500,330600,2842400,1340700,1394700,148800,319300,1049700,1883500,1260100,270100,6137200,230300,524600,643600,1360400,1054100,217700,1474700,1186900,5027700,2708700,1291900,2278000,493500,1692500,4852800,718300,264200,2091700,268200,4763700,269300,7602600,21863100,506800,853000,2733400,142200,5106100,552900,1721400,255800,1309900,627000,466900,1662100,3322900,38946200,1064700,1639900,439900,16824800,1399200,742200,1504100,657600,163000,1078500,1174500,1647700,8629000,606500,983800,4900900,2646500,437300,,912200,3793900,1060700,198400,184900,399900,304700,539740.0,37012600,604700,276100,175600,919500,651200,,728900,2028800,2203900,1320000,8674000,550700,3707200,1064500,610400,962000,2043900,1496300,375200,854400,712800,3684800,453300,1238000,259000,525200,162200,278300,2758500,613300,217800,470500,716300,5146500,487700,402800,378700,1318500,721200,524700,1378500,657200,2151200,1509300,780200,456700,1106700,1659400,2653700,2459600,175700,1342900,2222700,1314000,3355000,382400,107400,,927700,1022000,145900,,2166800,1492100,705000,1544800,5979400,838800,1365400,1042000,890400,75800,496900,759600,3927700,1634700,534300,380000,1533000,373200,721200,275700,712100,769800,524600,1618800,315500,764300,,619000,206600,1701500,1889100,1098300,1099700,990900
2021-05-24,1312300,63092900,627500,938900,1280300,2088200,507000,1231300,156600,1846900,667400,706100,4537800,6049400,402800,17919700,1005700,2616200,1163000,4597700,128400,343300,1445000,11405600,2552000,1129400,277400,2422800,362700,1683600,661100,294700,278900,159300,1442000,450100,251300,1939500,2319900,,500100,1046300,4167200,922600,1996100,566800,145400,572700,523600,616300,971100,2635600,1054100,1488000,613700,228400,317400,41200,2490500,26473300,862700,590900,1542500,2453600,1442000,1222500,669800,1046500,462900,493900,821800,877600,1293200,3630700,2275500,782600,154800,2086300,280200,2825100,2087700,47460900,152100,487500,1220800,935600,928300,5288300,769100,21128900,78400,138800,1501800,3217900,747500,847000,88700,,1090600,431900,113500,941500,3570500,439400,2290500,1127100,1912000,2285200,256400,913200,1064100,929500,526100,1774900,1385500,5735100,333900,107192800,941600,2480300,649200,755900,1241000,249700,469400,433079.0,1586600,989400,509600,821000,246700,1624000,875300,3656700,3772100,,2577400,513200,2410400,751600,849400,681600,694800,575100,1144400,900200,356300,7005100,,4664300,2744900,1018700,1062200,588200,1834300,14037700,133000,221400,1410700,190700,6106800,835900,824200,383500,,2393700,334800,1203600,762700,2002800,656900,2218300,953000,617000,1942400,1915000,1714700,3811600,1127300,362700,3327500,568300,1184000,4915800,262100,354500,3087800,500800,1906600,892800,973700,128800,345000,1209100,1887700,2035700,327500,5796300,340400,301900,381100,2333200,723900,282200,1408800,735700,5311100,2351500,645800,4326800,505800,1408100,3420000,2211100,380900,1917400,263800,2521600,236200,7961300,21411500,229100,757500,3828800,240400,7548400,356300,2168800,336100,432500,616800,321000,1093900,2412600,20700400,1260300,345600,580400,13870400,393100,790900,1708500,730200,164800,552300,1340600,1491000,7044700,318100,1677500,5110300,1993200,809100,,996100,3256000,969300,165600,162300,352100,523300,499522.0,26736700,446400,195700,168700,886900,518000,,932600,1693000,2089600,1434900,8229300,461500,4098200,948800,521900,1038700,1578400,1171700,408000,937500,393800,2493500,357900,910800,315000,530600,142600,364600,3107300,945200,301400,482300,527900,5476100,117800,318000,438700,1668800,815000,495400,846900,1062600,2059000,1119100,883600,217700,959400,2196900,1662600,1935600,167000,1244000,2207700,1531400,3465600,193100,77700,,1209900,1195200,124500,,2050300,846400,1436200,791200,6653600,461700,1015100,566000,868600,58700,246800,827900,1981300,1966900,417300,295200,1880300,432900,836600,195500,1079100,586100,558600,1505300,910400,603600,,295400,192100,1522600,1706400,1093400,1308300,1057200
2021-05-25,1890600,72009500,650600,1256500,1382600,1359100,596300,1761300,266900,2322500,846900,656000,2226200,6507500,378000,48218000,717000,2685000,1187100,3425100,140100,504300,1506000,12721000,3210600,1951500,190100,3261100,377000,2740400,834200,326700,288300,502800,960000,581500,323200,3333500,2234600,,1102800,2012000,4773700,1830800,2614300,625600,237000,768400,628000,2054100,1021800,3939600,1682300,2395300,1149200,479800,382500,55400,2627800,38680700,2112000,644000,2071400,6453500,1485400,2090500,929100,1106900,644400,644600,1015600,1109300,1863300,4703100,2221800,1182600,195000,2639200,308400,2800300,2670200,28826800,331100,568300,1047000,1218100,1212600,6256300,769400,20657200,87600,230800,886900,5412000,1107700,1094100,231300,,2103300,558600,120600,1228900,2294900,337800,4197000,237300,2008900,1955900,304600,775800,1435300,2158400,1136100,1031100,614800,6069900,401700,81065900,1222100,1750800,645200,301200,2501600,241400,248600,753930.0,1512000,2947700,497200,703300,237800,1961500,550300,4594200,4794800,,4026500,455200,1088600,769500,716700,1400400,1754900,521200,1193100,1231500,335100,9357400,,14887500,3614500,1442800,941900,837300,2631000,13129900,144400,252500,2192400,321700,5163200,851500,937900,688800,,2232100,494100,775600,785200,2113600,394200,1591200,988400,652800,1603700,1994600,1892400,6451200,1469700,260300,3843100,286200,1156300,9512700,290200,259800,2649100,518400,2667800,1977900,1066700,243800,389300,1258300,2000500,1380300,396700,4039100,271400,508500,742300,1287000,313000,319400,1501700,967700,4459400,3916300,430300,4698100,416600,1343400,5372900,649700,318100,2327900,227100,2833900,584700,8518100,17704300,382400,672200,1799300,144700,14039900,549700,2602000,847700,318400,733200,435900,760200,2699500,26384100,1031200,378700,717000,10885200,592100,707700,2094000,934700,137600,408400,845100,1496200,7160600,520200,1350200,5219100,1134200,890700,,984900,2933100,1488800,366400,273000,369500,629700,328217.0,31182900,698000,225800,223900,811200,254700,,651400,1918200,2500700,1418500,7271400,358100,7172000,867900,767500,1219800,2411200,1043100,420600,875500,333000,2675900,389200,1410900,283200,641400,193000,285200,2918800,525500,387900,492600,664600,5391800,139500,775600,547000,643700,555200,647400,2571600,632300,2853500,738300,693300,262600,1181600,1405000,1540900,3030100,313500,1262400,2829300,1260600,3244700,391100,73200,,1178000,861400,120500,,2010400,1367100,850600,931900,5331700,527100,807500,1036600,502800,128800,288900,602700,2414300,3329100,569500,291600,1862800,441400,796200,425100,796400,476000,476200,1707200,1306300,1060900,,536200,301700,1599000,1730800,1386100,1440100,728600
2021-05-26,2498400,56575900,539000,1445100,1183300,635400,581800,1873200,150100,1695600,541400,475500,2855600,6364900,368700,36346100,330500,1784400,788400,1861100,153100,569200,1273200,10577900,3812100,1787400,171200,2384000,478400,1349000,746200,215200,281100,445300,987300,485100,226800,7847100,1880700,,1110800,1922300,3524900,1044800,1745100,616200,145600,836800,501000,469200,553000,3008200,1308400,1632100,633300,814300,241800,30500,4219600,24530200,3782100,833000,1914400,4551600,1038500,2081100,1036600,1349000,667300,919600,857300,807400,1737600,5280900,1066800,807400,108000,3545600,435800,1654800,3143500,21457000,226100,391300,625500,915300,791200,5807100,1246500,18671200,105000,145400,1301000,3862500,931000,758300,143800,,2457200,465100,84500,1002400,2648100,756200,1685700,700400,1744400,12306000,489700,887000,2126200,2204700,550200,1406700,931100,6710700,322900,32828600,1019400,3189500,405700,699900,3180700,268200,823300,473452.0,1423600,1970600,557100,959200,315600,1856500,210300,4137700,4582800,,6152800,1889900,636100,1631100,898100,1076300,1115700,490900,884400,1385800,802200,5932600,,21119900,3454300,2657200,1092800,806000,2121200,16433300,520900,202100,1049400,212000,2183300,540200,639300,385300,,3028200,496200,709400,1218500,2745400,569800,2508800,1020400,610400,5361600,1540000,1399700,3856000,2008700,469800,5453600,398000,608500,4638100,284700,392200,2175900,536600,1384400,1112900,877600,141900,385000,1078100,1548400,448200,547700,3884400,231300,578400,438400,1666700,450000,422300,1262100,1049600,6644300,3101900,432100,8163800,356200,1891300,5634000,1281600,508500,6194700,190600,3369000,1067700,6634200,17771600,289500,542600,1917200,240700,20658000,315300,3622500,346400,811100,597500,250900,1199500,2465300,46709100,1211200,367500,894000,9261000,469400,558900,1520800,623800,184300,738000,1534300,856300,12851100,461900,2063700,5115900,1433400,559900,,806100,3722100,3376600,189700,194800,462100,1022200,376172.0,27740500,394500,102800,325800,692400,348900,,596900,1768100,2141500,1086200,6663300,506600,5894000,793200,640700,968000,1854100,948500,357000,558400,227700,1915600,365600,1212200,239400,776500,98800,326600,1912800,618600,386100,314100,602900,3841600,85900,456200,287300,621500,439200,605500,1260800,979500,1491200,1496200,573000,334200,1038800,4151800,1480700,2410600,469800,1103300,2454000,1495700,2589400,272500,97500,,703600,760800,112500,,1598400,1127000,859700,916400,6605100,561400,816900,1535000,524500,115000,306400,779900,2376300,8452500,537900,133400,2134400,630400,858800,223400,892400,450000,420800,1485000,730000,488000,,357700,263500,1361700,2571900,1716100,1227300,812500
2021-05-27,3699600,94625600,296700,1634900,1133900,782200,924900,7166300,138000,2957300,954800,590500,5198100,6566600,429600,36772700,355100,2145700,1477200,1333700,101300,553200,2862300,10623400,3701100,1024800,253800,2561200,802600,1715900,531400,218900,858600,328600,1909800,1029500,228900,9711200,6709500,,1879800,1228600,3273000,963500,2169500,704600,297800,1508000,600200,739500,2008000,4489600,1950300,1674000,532000,417800,835200,68400,6526800,30294500,2395400,1350100,2216800,2337500,2109200,2080100,1271500,1101500,1066000,1616200,1518800,1075300,2201900,7756500,1895000,1312400,259100,4926500,845700,1822400,3488600,38750600,238800,405400,1786100,1397400,1395800,15344100,3453400,56216100,96900,239900,1805200,6254200,1978800,715600,180400,,2388800,645100,266200,1383300,4109900,1583900,2211000,468700,4363400,3803200,386800,979200,8135700,2665200,644200,3128500,842600,19669700,431800,36331200,1860300,2021200,737900,601100,4924500,503000,809900,1697662.0,1731100,1162200,767000,841000,470900,2888900,467600,7142800,2837800,,2964600,2173700,1654200,1274600,1581600,1161300,1164100,336800,2925500,1262000,408900,8047700,,15526300,2929500,1531900,1948100,1681300,3897000,22040900,257600,316000,1057700,204400,5239100,789700,848300,460900,,3936300,466300,1335100,1935000,2688000,492500,3545800,1786600,2396500,13059600,1745500,2087300,7206900,2974200,685300,28218100,711600,842700,3860500,310700,669900,4601300,864600,1109500,1403000,553800,167300,380400,1195100,2130500,940900,387500,3340700,234500,592800,443800,2393600,527700,543400,2245200,1744100,4680000,5416300,876300,10718800,322600,1676800,6816400,609100,757900,5817900,218700,4642400,837700,6909800,24426200,209600,503900,2633800,251300,13821800,778300,2543500,558200,508400,1451300,1224300,2145300,3253800,52034900,2779700,381700,553300,14536900,397200,2825500,2786100,1435800,221000,351300,1182400,1725000,12867800,617600,2024300,3149700,1223200,601400,,1128000,4149000,2386200,213200,190600,1184900,737200,423823.0,32422400,738500,292500,181100,904100,345200,,691800,3026700,3029300,1432300,7379300,565900,5393400,3253800,1058800,2646900,2906800,1364200,418700,804700,443700,4549600,425700,2564400,188200,684900,119700,244800,2938600,1307800,568700,367400,987600,7378400,133300,453400,723400,598100,923100,731500,1638500,408500,2307900,914900,936500,343900,1219500,3420600,2977500,2287800,443300,859600,3964700,2278000,3255200,558000,117400,,2137000,1623900,120800,,3222900,2493400,1224000,1106800,6513700,990400,1549500,1766300,1150100,156300,233800,1437300,5110200,2328600,953400,299200,3939600,597600,1509200,851400,447100,1100600,654400,2194900,999800,615600,,465200,371900,1524300,1544000,1867300,2399400,1915000
2021-05-28,1264400,71311100,302200,1183800,1023300,875600,935900,2005700,158200,1924800,516600,342800,3863900,4825400,293000,41970100,232800,1774600,1044000,1252400,204200,490500,1050200,7186300,3239300,578800,201900,2329800,887100,1291500,485600,544200,848300,135900,1994600,562200,409700,13567700,7417300,,1093200,946700,3749200,1130600,1851600,435400,177000,579900,508800,770900,1373600,2021100,676500,1034000,630300,269700,394300,51100,4905800,25635800,1538100,673600,1845600,1938700,1558600,1271600,957900,1258100,602800,794400,936300,1304600,1421500,5613100,897800,1019100,133300,6082800,510400,1232700,3365300,8566500,475800,407000,993700,791300,1107200,17810800,1982900,14863500,103400,158200,1064000,4519800,1627400,1495800,99900,,1411400,679700,68900,955400,2730200,1092600,4157600,365400,3352800,1776200,381700,800600,5616400,1112100,493300,1400200,867600,10887300,1534500,19666100,896500,1894200,415900,559000,2865600,315900,269300,428187.0,1268100,1875400,890600,607500,206400,1956600,362900,2779000,2261200,,2321900,895800,797800,1143500,829900,1237400,604700,1020500,1210700,1504300,342500,5937700,,11751400,3327000,1618600,1205400,600700,2169700,12613100,260800,265100,1043500,585400,7026900,765800,671500,708200,,1869700,333700,628300,930700,2185900,618600,3193400,1079800,919300,2968900,1119500,1594400,4608100,1451300,414900,10138800,536300,622800,5053700,983100,394900,2464000,454700,1693000,727100,644100,128000,910700,885500,3970700,732000,288800,3712600,274800,371400,448600,1331200,326100,382700,841400,909400,5644400,3624300,506600,4555100,225000,1161400,3860700,423400,483800,4788800,183200,4134500,219500,4168600,18270200,261000,477500,2727500,256300,28260000,454500,1568300,319000,293700,671100,804900,794100,2910300,68837800,1548800,480500,368400,16113400,325000,616600,1657000,321600,185200,612700,1414000,615300,6929700,595600,1806100,2916100,1041100,1604200,,1038100,2839600,1343500,269800,224000,382300,351300,467971.0,40289300,568600,368300,157100,312600,370500,,719000,2181200,2121600,1066000,7042200,557000,3786700,874600,542100,1167400,1860400,662100,349400,917200,339900,2044900,191600,872100,189600,584200,132800,327900,2238200,582000,515900,336100,1465200,4239800,98300,404000,683400,525900,872900,775900,1531600,573800,1994500,638300,604100,287500,807200,3686500,2170700,2249500,268900,1411100,1952700,2176000,2333600,360800,86400,,2734100,1130200,117400,,1450500,1319400,1105100,809200,5386500,579900,753500,2142900,1302500,132400,183900,2901600,2128000,2404900,547500,136400,2100500,554800,1655300,443800,330500,991600,561900,1724900,658900,335800,,434200,275000,1451000,1239300,1650500,1293000,1117100
2021-06-01,2015800,67637100,511400,2253500,1068500,1233400,771500,1670800,749400,2189000,755000,651700,3245700,7704300,437500,65135000,265200,3845100,791400,2657500,182500,591200,2900400,8839300,3799600,1227500,214500,2430000,447600,2018300,1016100,460800,509700,249100,1627700,619300,245400,6645700,3009700,,1341800,1013500,5620700,1723700,1980000,407400,199900,751500,600400,1408400,1015300,2764900,1124800,722900,976300,1491500,420400,51400,10099200,36826700,2313800,1093700,2203200,1754400,1413800,2434300,1229900,1083400,470700,811500,792100,1585900,2096200,5255400,2989300,1072000,197700,5987700,585200,2251000,4188000,9852800,343200,784200,929200,679100,978200,8103900,13230800,15741700,204600,246600,1369600,4704200,1289400,888900,178500,,3694900,698900,121200,1757000,1778800,901300,3881900,1198600,1863500,1984100,299500,815700,4292800,2724300,614500,1788300,661500,5640600,784100,37403500,1342900,2615300,773000,1677600,3449600,288100,404100,595158.0,1531600,1386600,627500,988200,380300,2311700,751900,4237800,2272100,,3291500,515400,670900,1173800,726000,2123000,1241000,868900,939100,924700,549800,6573100,,9625600,3102200,1269200,958300,803100,3644000,10899200,283900,553300,846300,229400,5724200,887400,842000,639800,,3267300,423400,825500,1006400,3227700,495900,3792500,974100,812300,4496800,1155600,2162300,4871700,948000,621800,13841300,572500,729800,6479600,691200,362700,2504900,479600,1111300,802300,704900,204700,1930600,1024700,2208000,1847600,414700,3259500,407300,498100,459900,1649500,416500,504500,1276000,1318200,5923400,3119700,585100,5868400,443500,1317000,5115800,647400,436100,7410400,285500,4757500,254800,5225100,23213300,361200,432500,2330800,170900,20135700,524900,2057500,668200,307600,877700,506600,1250100,2482600,29907300,2641000,437700,484500,11820100,802400,635500,2058900,1363000,224900,509200,1428800,2471600,10485300,397400,1319400,4702700,924400,1159700,,1996000,2890100,2382600,353000,276400,431300,822600,419633.0,23920100,898000,521100,196200,289500,546900,,714000,1813900,2960400,2426100,7059600,632600,3903500,859600,617100,1132100,4021000,911000,1135900,802800,363300,1982600,367400,1084200,272800,1144400,287900,295900,1759800,560200,367300,436900,2153100,4306900,182400,421600,388800,690700,909100,775400,1278200,481900,2071900,709300,993900,272700,866900,2095400,1441000,2555300,450300,899500,2692900,2208100,2214800,528200,114400,,2857300,888600,248600,,1149000,1414000,685200,894500,7596100,763000,1127800,1006000,1001000,102200,295300,1083100,1865300,2014100,544100,324500,3835700,728100,1775900,283800,359800,823400,422500,1808700,411300,559500,,558200,404200,4857800,2234400,1532900,1331400,1532100
2021-06-02,1395700,59278900,323700,1740600,1335400,863100,1158800,2089800,266100,1761300,770900,592100,3534100,6297500,361300,95814300,207000,3347800,937000,1563100,236200,761100,1789500,6401200,2266800,1196200,476900,2014500,1977800,2767300,726100,558200,433200,318500,1328600,504100,812300,109871300,3736500,,1226800,1290000,4423700,979000,3349200,543400,325700,1133600,407200,1408200,1173900,2422100,921600,1430000,2011000,408000,475800,115600,4145500,36078200,2353700,498100,2536400,2776800,1507900,1294300,1260000,769900,393700,731000,760100,2250100,2148300,6936300,1922500,855700,277200,10038500,764400,1838800,3099400,11884500,171200,673100,898500,902600,829300,5543900,2318000,14529300,240800,703900,1012500,3920400,1698900,839600,136300,,2408800,926800,84000,2746500,1702400,576400,2640900,243000,5113900,2532500,367800,1536200,2870400,1946000,510200,1772300,671800,10598300,1047900,35466800,810600,1893500,566600,2365500,3274700,527700,245700,662055.0,1124900,2251500,677300,1076400,302400,2129700,527000,3296000,3461300,,4190300,1128600,1192100,1017400,665800,1254800,625900,996100,1307500,782800,466800,6572700,,16019200,4964200,1680200,857900,850000,2809700,120257700,550300,746000,989100,271200,4518500,899800,742800,414300,,2428300,866800,980800,642800,2611500,1233300,3261900,1173400,618700,3703700,1866200,2305000,5185400,1321000,1615300,6923300,461800,674900,7403700,287700,332300,2005200,774800,2094000,1089500,1313100,195500,1341400,881700,1764900,1108100,516500,2992100,452700,365800,459500,1417900,468400,1200400,919500,1124900,5142300,3531000,477700,9584200,262000,1402500,3967400,611400,511900,9212900,556100,4030700,483700,4922100,19406700,322000,352700,3135300,198600,30271600,1224000,2254200,517200,340400,913500,711600,1152000,2269000,122532600,2965300,413200,943300,14854200,720400,698300,2013600,1786300,326600,758900,2061800,2928400,12249300,447000,2064800,3575300,1262800,692500,,2872400,4204500,1028700,171200,349800,1256900,267300,556888.0,25008300,699100,435800,248200,372100,3452700,,1917200,2029500,2255100,4395200,6026000,637800,3576400,914200,679400,1372700,2391900,1101600,533900,589000,310000,2091500,326700,1132300,348600,684700,335000,390700,4350300,755000,473100,219900,2312100,5045000,168400,466300,368500,797000,1095500,1103100,1558000,1256600,4370600,999800,1635500,231700,672600,2077700,2352900,3757000,269300,1630400,2042600,1952900,2157200,635700,95700,,2439100,708100,173100,,1620500,1251200,831800,1273100,5383400,865400,1732500,2172000,1273600,129700,403400,751800,2486000,2107800,774000,263300,4135500,2457800,1447400,245100,548500,566100,401400,1559000,400900,933900,,624600,353000,3994400,1582600,2229500,1623000,1916600
2021-06-03,1228700,76229200,349900,842000,1738500,708500,1100300,1540600,239200,1539100,620100,565900,2731000,5078500,486400,70906600,232800,2367900,829400,1300100,123700,556900,2265900,8191900,2010600,1078000,678300,2398300,661400,1937600,562500,292800,422600,234600,2038900,720800,248600,39101700,3070900,,1048700,1851000,6796900,1386500,3256400,430800,210300,532400,662800,593200,1424300,2852400,890800,1369300,1083000,307200,491300,20200,3440000,24269800,2359000,546000,1478900,3772200,1366900,1318700,2097100,936100,775500,869200,1332800,5760000,1864300,30286100,1846800,1087900,395900,6076200,820900,2040500,2513400,11912300,200000,496200,810700,890200,919200,5109000,1104300,17593100,251500,158600,1063300,9907400,1345300,526100,79000,,1606900,410400,183800,1459800,2008200,916100,2076900,158900,2310100,1757600,229200,1683400,4324300,1561600,373800,1748200,701900,7219200,464700,97366600,1100300,3364100,848800,892300,1552800,446900,278100,360540.0,1065800,1181200,606600,1061100,308400,2505600,489200,4141300,2443700,,1780200,692600,1572300,885400,566400,717000,520100,580300,1102400,536600,425400,6755400,,8000000,5709000,1486100,917300,761500,3003900,43300300,256700,240000,735300,144200,2379400,877300,658700,561800,,1493000,431600,1044800,995500,1773900,685500,2508300,1811600,664100,2489300,5290500,2609300,3131300,1490100,711800,7177900,402500,505500,9615000,1416500,477300,3373800,699200,1187000,932000,704400,143600,588000,1243000,2415500,1027500,632200,5680000,498000,424600,353900,1765400,464700,464700,1178600,1954900,6163100,2605900,541900,6359700,364500,1863000,4214800,442700,501400,2686800,198800,7360000,319700,6664500,25307700,196900,395500,2581300,86100,12714800,698600,1571600,456100,350600,688800,629800,1137100,3887400,100445400,4066200,346300,589700,14500200,471400,865600,1662800,1235100,318200,456600,1558100,753600,12038700,377500,1508100,2220900,925100,613100,,1681200,3426800,923300,159200,170700,916100,389300,479029.0,29621100,476000,186100,223700,331600,4263400,,1238300,1779100,3153500,3180600,6644000,730000,3449800,874100,445000,1315700,2806400,876600,477800,875700,353800,2381600,478400,666400,296500,756400,195600,333100,2067200,606500,582300,279700,642700,5723900,105200,251300,726100,671800,1196200,691200,1314000,567100,2371600,788700,1036300,170100,662700,1682200,1054500,4322800,184500,883800,2017500,1549400,1392000,449900,106500,,2176300,578200,118400,,1551500,1167100,1001600,1384300,4912200,563800,1268300,1856100,1435500,1084800,383200,862900,2172400,1292500,596500,316000,3450300,652900,1006900,228500,614600,795600,438200,1447600,357100,566800,,465900,235000,3611700,2944700,1684500,831400,1706900
